# 1:iteration	2:time	3:admconstraints::mcx.min	4:admconstraints::mcx.max	5:admconstraints::mcx.sum	6:admconstraints::mcx.avg	7:admconstraints::mcx.stddev	8:admconstraints::mcx.volume	9:admconstraints::mcx.L1norm	10:admconstraints::mcx.L2norm	11:admconstraints::mcx.maxabs	12:admconstraints::mcx.sumloc[0]	13:admconstraints::mcx.sumloc[1]	14:admconstraints::mcx.sumloc[2]	15:admconstraints::mcy.min	16:admconstraints::mcy.max	17:admconstraints::mcy.sum	18:admconstraints::mcy.avg	19:admconstraints::mcy.stddev	20:admconstraints::mcy.volume	21:admconstraints::mcy.L1norm	22:admconstraints::mcy.L2norm	23:admconstraints::mcy.maxabs	24:admconstraints::mcy.sumloc[0]	25:admconstraints::mcy.sumloc[1]	26:admconstraints::mcy.sumloc[2]	27:admconstraints::mcz.min	28:admconstraints::mcz.max	29:admconstraints::mcz.sum	30:admconstraints::mcz.avg	31:admconstraints::mcz.stddev	32:admconstraints::mcz.volume	33:admconstraints::mcz.L1norm	34:admconstraints::mcz.L2norm	35:admconstraints::mcz.maxabs	36:admconstraints::mcz.sumloc[0]	37:admconstraints::mcz.sumloc[1]	38:admconstraints::mcz.sumloc[2]
110592	3.0000000000000000e+02	-7.4191398834067357e-06	7.4191399221305155e-06	-7.4240131779640525e-14	-1.4500025738211031e-22	1.2966233210975185e-10	5.1200000000000030e+08	1.3761189309358670e-12	1.2966233210975185e-10	7.4191399221305155e-06	-1.6674406683644563e-01	1.1212776154448556e-01	-2.0584237300780295e-09	-8.1690576315976440e-06	8.1690574206648781e-06	-9.1509398850679732e-14	-1.7872929463023376e-22	1.6863021402818840e-10	5.1200000000000030e+08	1.8172647610347994e-12	1.6863021402818840e-10	8.1690576315976440e-06	-2.8463065262037451e-01	8.0097723660856907e-02	-5.1236982365199246e-10	-7.2615986718788721e-06	7.2615989070606141e-06	-9.0550480897906137e-14	-1.7685640800372282e-22	1.1830586820040363e-10	5.1200000000000030e+08	1.2506387246488496e-12	1.1830586820040363e-10	7.2615989070606141e-06	-2.1235663880125877e-08	1.2286504161296286e-08	-1.1371575791810570e-02
114688	3.1111111111111109e+02	-7.2648985170957818e-06	7.2648986211670820e-06	-1.2339850890731591e-13	-2.4101271270960126e-22	1.0010891497577694e-10	5.1200000000000030e+08	9.6043114465617619e-13	1.0010891497577694e-10	7.2648986211670820e-06	1.4238000314445845e-02	-7.3225923316082575e-02	-7.9073821449004988e-10	-8.2094613585514995e-06	8.2094610203305677e-06	-1.3184539833123042e-14	-2.5751054361568426e-23	1.1660801498619102e-10	5.1200000000000030e+08	1.1961034466017196e-12	1.1660801498619102e-10	8.2094613585514995e-06	-9.4420540788960630e-02	-3.3750293362217409e-02	-3.4485550769181028e-09	-7.1224537110168368e-06	7.1224531928007388e-06	1.3673759117221492e-13	2.6706560775823208e-22	8.9099579240057382e-11	5.1200000000000030e+08	8.3343940741794721e-13	8.9099579240057382e-11	7.1224537110168368e-06	2.4961110955956656e-09	2.4327396555556824e-09	-5.4505898266375679e-03
118784	3.2222222222222223e+02	-8.1863869943351211e-06	8.1863872225805866e-06	-8.0770823221499826e-14	-1.5775551410449175e-22	7.2151712312302878e-11	5.1200000000000036e+08	5.5678141390114024e-13	7.2151712312302878e-11	8.1863872225805866e-06	5.5389139464973869e-03	-2.2427639629424734e-02	-1.7326399321133251e-06	-8.0701718762065899e-06	8.0701721951247166e-06	1.5508232295325134e-13	3.0289516201806883e-22	8.1565895673869870e-11	5.1200000000000036e+08	7.2673222445849371e-13	8.1565895673869870e-11	8.0701721951247166e-06	-1.0534026510879396e-02	-7.3217748058688359e-02	-2.4884739517356397e-07	-7.6547996595266297e-06	7.6548000461076896e-06	-3.0971978992007712e-14	-6.0492146468765024e-23	6.4273666392161997e-11	5.1200000000000036e+08	4.5002412478071297e-13	6.4273666392161997e-11	7.6548000461076896e-06	2.1787641335951902e-06	1.1535420434832799e-06	2.3886622630337796e-02
122880	3.3333333333333331e+02	-7.7642660913259131e-06	7.7642660941410661e-06	-1.0925701464967012e-13	-2.1339260673763679e-22	6.0568034521093355e-11	5.1200000000000036e+08	3.5052878489543577e-13	6.0568034521093355e-11	7.7642660941410661e-06	-6.3389114328381915e-02	1.7548735234559520e-02	2.2080304934706668e-09	-6.4287265711803425e-06	6.4287262404518576e-06	-1.7689659687156883e-14	-3.4550116576478261e-23	1.4690977913406294e-10	5.1200000000000036e+08	8.8359054915430980e-13	1.4690977913406294e-10	6.4287265711803425e-06	3.1389134990007471e-03	1.1719576117949855e-01	1.6429612921878278e-09	-6.7401034065966440e-06	6.7401032386160515e-06	-2.8043758882416166e-14	-5.4772966567219038e-23	7.2694439730731450e-11	5.1200000000000036e+08	4.1004601697708591e-13	7.2694439730731450e-11	6.7401034065966440e-06	4.0942610413097213e-11	1.7930837231672214e-09	8.6477491541608387e-02
126976	3.4444444444444446e+02	-8.4483887365918389e-06	8.4483893909258851e-06	1.6584167659179497e-14	3.2390952459334940e-23	6.0094655139132827e-11	5.1200000000000030e+08	3.7075912982273644e-13	6.0094655139132827e-11	8.4483893909258851e-06	3.5330346724478517e-03	-3.4405380043517411e-02	-3.0772577194748685e-10	-7.9011721309570686e-06	7.9011720228206938e-06	1.0804374074964906e-13	2.1102293115165819e-22	2.0445787652030431e-10	5.1200000000000030e+08	1.6466706098006219e-12	2.0445787652030431e-10	7.9011721309570686e-06	-2.9175883023369424e-03	-8.3260815522117726e-02	-7.8678753789862554e-10	-7.4227420519496919e-06	7.4227420396333424e-06	-7.5474386897523313e-14	-1.4741091190922514e-22	8.9528342121880914e-11	5.1200000000000030e+08	6.9124612600282219e-13	8.9528342121880914e-11	7.4227420519496919e-06	-1.0435517831808294e-09	1.1366058545736468e-08	-5.7709671144473762e-03
131072	3.5555555555555554e+02	-7.1946832161928288e-06	7.1946831595066844e-06	-1.0883386070614440e-13	-2.1256613419168816e-22	1.2319201556170803e-10	5.1200000000000030e+08	7.9720915088149424e-13	1.2319201556170803e-10	7.1946832161928288e-06	-2.9106155098746878e-01	-3.5156475060259956e-02	2.6193306985194953e-09	-8.0251461761574823e-06	8.0251467127132505e-06	-8.3136451485533135e-14	-1.6237588180768181e-22	2.3348079408119541e-10	5.1200000000000030e+08	2.2867748314147407e-12	2.3348079408119541e-10	8.0251467127132505e-06	-1.6489942584785769e-01	2.9932428333666988e-01	-6.1152168120970352e-09	-6.9530849490806874e-06	6.9530845474781708e-06	-5.9935194150371671e-14	-1.1706092607494460e-22	1.2566008162533998e-10	5.1200000000000030e+08	1.0613290086092923e-12	1.2566008162533998e-10	6.9530849490806874e-06	-1.7521528720976232e-08	9.6880301420076975e-09	-1.4633484879843166e-02
135168	3.6666666666666663e+02	-7.1602166766656565e-06	7.1602170618379142e-06	1.3706051538945468e-13	2.6769631912002851e-22	4.7401603313439401e-10	5.1200000000000036e+08	3.7819754818425497e-12	4.7401603313439401e-10	7.1602170618379142e-06	-1.6111635905962576e+00	-2.7225897228389057e-02	2.3114360633846864e-09	-8.0643117270019972e-06	8.0643122271594891e-06	-1.2840087066506856e-13	-2.5078295051771187e-22	6.2954665006392196e-10	5.1200000000000036e+08	5.5247621056169118e-12	6.2954665006392196e-10	8.0643122271594891e-06	-7.5774392281518374e-02	-2.2870777381780688e-01	-7.2368991493876322e-09	-6.9098413675286554e-06	6.9098413462801665e-06	8.2609158229274282e-15	1.6134601216655121e-23	5.3595438802002792e-10	5.1200000000000036e+08	4.1869172899315541e-12	5.3595438802002792e-10	6.9098413675286554e-06	-2.9825398262239844e-09	2.2546058353611897e-09	1.3197814004843460e+00
139264	3.7777777777777777e+02	-7.8363020853456272e-06	7.8363019248294194e-06	-1.6876487729002021e-14	-3.2961890095707050e-23	6.8450033228434920e-10	5.1200000000000030e+08	7.6199526263424119e-12	6.8450033228434920e-10	7.8363020853456272e-06	1.6177266768431857e+00	2.3165140790177063e-02	-1.4538078241255192e-09	-7.1789807151956348e-06	7.1789800617382017e-06	1.0367854036234803e-13	2.0249714914521088e-22	9.1668547062280264e-10	5.1200000000000030e+08	1.0208587983312407e-11	9.1668547062280264e-10	7.1789807151956348e-06	4.7070373861666681e-01	8.7613732268880817e-01	3.6898561706077970e-09	-7.0198176742561864e-06	7.0198178204046564e-06	-1.2957281189836245e-13	-2.5307189823898903e-22	8.6680760698744546e-10	5.1200000000000030e+08	9.4774195729151704e-12	8.6680760698744546e-10	7.0198178204046564e-06	-1.2563947104915485e-09	8.0472492558492092e-10	-1.3046549183629543e+00
143360	3.8888888888888886e+02	-7.7643274269861239e-06	7.7643270448215684e-06	5.0436542962939424e-15	9.8508872974490999e-24	7.1104688619339376e-10	5.1200000000000036e+08	8.6419512280122992e-12	7.1104688619339376e-10	7.7643274269861239e-06	1.2331035453439498e+00	-1.2336348912634665e+00	3.7876261710367842e-09	-6.8396807366712706e-06	6.8396807099156385e-06	7.7146256505407351e-14	1.5067628223712363e-22	1.0166781473183548e-09	5.1200000000000036e+08	1.1949253244920982e-11	1.0166781473183548e-09	6.8396807366712706e-06	-1.8806464166067349e-02	-3.5401242587471199e-01	7.4506022185172327e-10	-6.6539806340611439e-06	6.6539809720635590e-06	-1.4999801531065393e-13	-2.9296487365362077e-22	9.7093164629990013e-10	5.1200000000000036e+08	1.1873911168908951e-11	9.7093164629990013e-10	6.6539809720635590e-06	-7.8823848559395060e-09	8.6926416065224998e-09	1.2285825091800822e+00
147456	4.0000000000000000e+02	-6.6579999799089016e-06	6.6585396562786337e-06	1.3098723996467828e-09	2.5583445305601209e-18	8.1123263914482457e-10	5.1200000000000036e+08	1.0416483898087887e-11	8.1123263914482457e-10	6.6585396562786337e-06	5.6291014532506944e-01	4.4060333549366992e-01	-2.9269555668065550e-09	-7.3619311727906449e-06	7.3609024890879967e-06	6.4264093203792361e-10	1.2551580703865688e-18	7.7583633470363565e-10	5.1200000000000036e+08	8.3253174215985647e-12	7.7583633470363565e-10	7.3619311727906449e-06	-1.9373544715883355e+00	-9.1500395676085788e-01	1.8207790830615522e-10	-6.3878706831720603e-06	6.3878700268559909e-06	7.0139383125285282e-14	1.3699098266657271e-22	5.5106123285117800e-10	5.1200000000000036e+08	5.5923940685174155e-12	5.5106123285117800e-10	6.3878706831720603e-06	2.4841604051584198e-08	-1.2093112511379900e-08	9.7719854678801399e-01
151552	4.1111111111111109e+02	-7.1975774087962200e-06	7.1976694112960395e-06	-1.8215228221718353e-08	-3.5576617620679987e-17	6.3671625538735112e-10	5.1199999999803805e+08	7.8167400886336100e-12	6.3671625538735215e-10	7.1976694112960395e-06	1.2883821176262691e+00	1.0795310849721638e+00	-7.3613473650091521e-10	-7.0444646105039272e-06	7.0444389300233623e-06	1.7054060967260825e-08	3.3308712826808935e-17	6.2178369226151458e-10	5.1199999999803805e+08	7.2677224185112744e-12	6.2178369226151551e-10	7.0444646105039272e-06	-2.2298832746222095e+00	-1.8543756207204316e+00	-9.6147478867436575e-11	-6.1603569834694424e-06	6.1603564313251780e-06	1.5561748938075493e-13	3.0394040894795166e-22	6.5865733482817318e-10	5.1199999999803805e+08	8.0146285498759242e-12	6.5865733482817318e-10	6.1603569834694424e-06	-1.0175672249257417e-08	-1.3904917439688802e-08	-2.9969763341421307e-01
155648	4.2222222222222223e+02	-6.0158618019719323e-06	6.0160015353384784e-06	2.4719665108198746e-09	4.8280595914450645e-18	6.1875417653479728e-10	5.1200000000000036e+08	6.9209409785974504e-12	6.1875417653479728e-10	6.0160015353384784e-06	-4.3500357251346383e-01	5.0878800159643689e-01	-1.3081114802471205e-09	-5.3320189405033616e-06	5.3318018625749402e-06	-4.7321181878058095e-09	-9.2424183355582146e-18	4.3979231016213122e-10	5.1200000000000036e+08	4.6799624474252303e-12	4.3979231016213132e-10	5.3320189405033616e-06	3.3553022442854452e-01	9.9234917702435066e-01	1.7835179652592181e-09	-5.1190873002338022e-06	5.1190876009762433e-06	-1.1470552697782910e-13	-2.2403423237857229e-22	4.4696362453777752e-10	5.1200000000000036e+08	4.9128449195011205e-12	4.4696362453777752e-10	5.1190876009762433e-06	-5.1780683629765178e-09	1.2412980941733931e-08	5.9001522501066384e-01
159744	4.3333333333333331e+02	-3.2808913852591461e-06	3.2813618894545384e-06	-3.3416631956237781e-08	-6.5266859289526869e-17	3.9864349760901501e-10	5.1200000000000036e+08	4.5837916695315275e-12	3.9864349760902034e-10	3.2813618894545384e-06	-2.6152554508787871e+00	3.6511720709118550e-01	-3.3876518257258681e-10	-3.6991465857290436e-06	3.6990766938346992e-06	1.2371285193300542e-08	2.4162666393165104e-17	2.5458693894428729e-10	5.1200000000000036e+08	2.6855924980111378e-12	2.5458693894428842e-10	3.6991465857290436e-06	6.7770119010679442e-01	6.7603303964628847e-01	-1.8731415307726706e-09	-3.0788199022933458e-06	3.0788198070146325e-06	6.5157504635900490e-14	1.2726075124199307e-22	2.5534747839264538e-10	5.1200000000000036e+08	2.6504687015772632e-12	2.5534747839264538e-10	3.0788199022933458e-06	-9.0495896973991075e-09	-5.0020732035582771e-09	4.0352160223183131e-01
163840	4.4444444444444446e+02	-6.8233556332911312e-07	6.8300081022920282e-07	-3.8379619615624603e-08	-7.4960194561766755e-17	2.7787446397907759e-10	5.1200000000000036e+08	3.0502458032095386e-12	2.7787446397908767e-10	6.8300081022920282e-07	-7.4087863225564299e-01	1.4883673184633114e-01	3.3865225623763706e-09	-1.5041064527835000e-06	1.5093374175433367e-06	2.5774396376004394e-08	5.0340617921883547e-17	1.4211115570271404e-10	5.1200000000000036e+08	1.6028544634575825e-12	1.4211115570272296e-10	1.5093374175433367e-06	-9.6917436338441507e-02	4.7060883282486454e-01	1.3308670554490476e-09	-7.4916287363999953e-07	7.4916379981946852e-07	-1.4393089110419262e-13	-2.8111502168787599e-22	1.2814208792680897e-10	5.1200000000000036e+08	1.3796351501410906e-12	1.2814208792680897e-10	7.4916379981946852e-07	4.6315568047461397e-09	3.1901284391899765e-10	5.1299177506808036e-01
167936	4.5555555555555554e+02	-1.1318454454466215e-06	1.1318508282740720e-06	3.0816812345698482e-08	6.0189086612692300e-17	1.5435508927043357e-10	5.1200000000000036e+08	1.4490918135473335e-12	1.5435508927044530e-10	1.1318508282740720e-06	2.0320337508564612e-01	1.9980245941525372e-02	-6.1048684163456102e-10	-1.2007508924487298e-06	1.2009483363593057e-06	4.2965897314780855e-09	8.3917768192931295e-18	8.7552643968739874e-11	5.1200000000000036e+08	9.5376571044768597e-13	8.7552643968740275e-11	1.2009483363593057e-06	-3.5763183989099140e-03	3.2933798617981611e-02	1.8651135982872269e-09	-5.6236576451267634e-07	5.6236662253100681e-07	4.9987062388380087e-14	9.7630981227304791e-23	7.3213198585369996e-11	5.1200000000000036e+08	7.5824232496842803e-13	7.3213198585369996e-11	5.6236662253100681e-07	-6.4303966665346657e-10	3.0352860294624584e-09	6.5987640581558510e-02
172032	4.6666666666666663e+02	-8.2469544488579128e-07	8.2467144412977263e-07	3.4290215855982072e-09	6.6973077843714942e-18	6.1740281774767863e-11	5.1200000000000036e+08	6.1362473295947584e-13	6.1740281774768238e-11	8.2469544488579128e-07	5.5773966766963362e-02	6.1454626221179136e-03	2.5585833191704710e-10	-1.2329246676154299e-06	1.2329370880285174e-06	6.5002205946673315e-09	1.2695743348959623e-17	5.0270153527030569e-11	5.1200000000000036e+08	5.2765904729127950e-13	5.0270153527032171e-11	1.2329370880285174e-06	-3.1311616470257216e-02	-3.0500268441344187e-02	1.1250086279224192e-10	-4.1853339567292131e-07	4.1853378878218443e-07	-3.4417089734474645e-14	-6.7220878387645746e-23	4.3174743417872642e-11	5.1200000000000036e+08	4.6835154065417215e-13	4.3174743417872642e-11	4.1853378878218443e-07	-4.0718833860253767e-09	-1.6324993674585175e-09	1.5584830586424975e-02
176128	4.7777777777777777e+02	-1.0116823210453513e-06	1.0116695896829352e-06	-5.4903486068850479e-09	-1.0723337122822351e-17	5.6777062002550825e-11	5.1200000000000036e+08	4.7407720305070888e-13	5.6777062002551840e-11	1.0116823210453513e-06	3.9595017599319132e-02	1.8901890102940924e-02	1.3467916868542540e-09	-1.2139706354052454e-06	1.2140212209253971e-06	-3.0808161959149876e-08	-6.0172191326464558e-17	5.2365310782466366e-11	5.1200000000000036e+08	4.7640677821039251e-13	5.2365310782500939e-11	1.2140212209253971e-06	-2.4400295776494139e-02	-2.5646599321800294e-02	1.1343582843881261e-10	-3.8417053243583022e-07	3.8417056911390675e-07	2.1240356411103382e-13	4.1485071115436264e-22	5.3359650378782309e-11	5.1200000000000036e+08	4.4343277614441493e-13	5.3359650378782309e-11	3.8417056911390675e-07	-7.9650727680125044e-10	1.9652308387400896e-09	3.8139381458304547e-02
180224	4.8888888888888886e+02	-1.1205706300678233e-06	1.1205742971751022e-06	-8.4496871899565905e-09	-1.6503295292883955e-17	1.0603167789196103e-10	5.1200000000000036e+08	8.5232965812353649e-13	1.0603167789196231e-10	1.1205742971751022e-06	1.4735857091790920e-02	1.4810807140508989e-02	-4.3219444863240586e-10	-1.1955337322470992e-06	1.1954757188451090e-06	5.5292176786425748e-09	1.0799253278598771e-17	1.8519396401208971e-10	5.1200000000000036e+08	1.1750184171049681e-12	1.8519396401209002e-10	1.1955337322470992e-06	4.5151002659618064e-02	5.3506745635769487e-02	1.1868717467167222e-09	-3.7732372495125120e-07	3.7732399678650052e-07	9.3734373561582540e-14	1.8307494836246577e-22	1.6246385408136561e-10	5.1200000000000036e+08	1.0263586209982843e-12	1.6246385408136561e-10	3.7732399678650052e-07	1.3908444508950457e-09	-1.9977992359379582e-09	2.3131179114801385e-02
184320	5.0000000000000000e+02	-1.1622880788197496e-06	1.1622920806108433e-06	2.0794815111800950e-09	4.0614873265236200e-18	1.2809742498492617e-10	5.1200000000000036e+08	1.1840366819148387e-12	1.2809742498492622e-10	1.1622920806108433e-06	-7.6922632062405877e-02	2.2490346689342761e-02	-1.7056735650625154e-09	-1.1918532164600597e-06	1.1918514857031033e-06	3.3252246538027656e-10	6.4945794019585223e-19	2.0821866579190307e-10	5.1200000000000036e+08	2.0113929521441100e-12	2.0821866579190307e-10	1.1918532164600597e-06	1.0370647324144805e-02	2.3658219896392510e-01	-5.4320526375606359e-11	-3.7472835070284339e-07	3.7472894467077122e-07	2.7711889044341326e-14	5.4124783289729111e-23	1.7217566720557036e-10	5.1200000000000036e+08	1.6661479603815161e-12	1.7217566720557036e-10	3.7472894467077122e-07	2.9246087617645911e-09	1.5215134152590792e-09	8.4001304553416676e-03
188416	5.1111111111111109e+02	-1.1896616546855830e-06	1.1896650281256601e-06	1.1300619233622299e-09	2.2071521940668536e-18	1.2897164373386970e-10	5.1200000000000036e+08	1.3906176194194634e-12	1.2897164373386972e-10	1.1896650281256601e-06	-6.7139217863849576e-02	3.9230280765348374e-02	5.4174223700770296e-10	-1.1907379188408773e-06	1.1907376070273825e-06	1.0132466013856133e-09	1.9789972683312745e-18	1.8988961610299362e-10	5.1200000000000036e+08	2.1075169762638930e-12	1.8988961610299364e-10	1.1907379188408773e-06	1.6882393993986819e-02	3.5637608830706291e-01	-5.1083135499396803e-09	-3.7471490721634350e-07	3.7471533667822667e-07	-1.6902569567513875e-13	-3.3012831186550514e-22	1.5006528720521690e-10	5.1200000000000036e+08	1.5809382709732074e-12	1.5006528720521690e-10	3.7471533667822667e-07	-1.5728147048643670e-09	-1.5689957492959206e-10	1.3721823108323949e-01
192512	5.2222222222222217e+02	-1.2075635772410482e-06	1.2075610673907117e-06	1.1269190576513964e-10	2.2010137844753824e-19	1.3277142885816157e-10	5.1200000000000036e+08	1.5047076799918864e-12	1.3277142885816157e-10	1.2075635772410482e-06	-1.3785053419067211e-01	6.8043606913479132e-02	-1.2650189602433914e-09	-1.1875036999850333e-06	1.1875001549312411e-06	3.1221146710749646e-10	6.0978802169432856e-19	1.6792843784357908e-10	5.1200000000000036e+08	1.7729888069758496e-12	1.6792843784357908e-10	1.1875036999850333e-06	1.0953162759937288e-01	1.4373213524722478e-01	-1.6511984002320901e-09	-3.8091805732122983e-07	3.8091830929048201e-07	1.0676464561336276e-13	2.0852469846359900e-22	1.2472297046684451e-10	5.1200000000000036e+08	1.3682843844666841e-12	1.2472297046684451e-10	3.8091830929048201e-07	9.0812550535002146e-10	3.5864690384190823e-10	-1.4167268303242297e-01
196608	5.3333333333333326e+02	-1.2475818037022656e-06	1.2475824261818340e-06	-2.3669693360409499e-11	-4.6229869844549774e-20	1.2156311293524634e-10	5.1200000000000036e+08	1.3874066551013698e-12	1.2156311293524634e-10	1.2475824261818340e-06	3.2826634057430887e-02	5.1755052148055120e-02	-6.5785454861355674e-10	-1.1798714149352569e-06	1.1798720845611666e-06	-5.7227314183751768e-11	-1.1177209801514009e-19	1.3881777156683625e-10	5.1200000000000036e+08	1.5340424364983731e-12	1.3881777156683625e-10	1.1798720845611666e-06	-7.9297312441808071e-02	-2.0177145802417101e-01	-1.0160063207420578e-09	-3.8616466464968093e-07	3.8616484045732219e-07	3.5746370937611051e-14	6.9817130737521529e-23	1.0395376135693072e-10	5.1200000000000036e+08	1.1566377193691874e-12	1.0395376135693072e-10	3.8616484045732219e-07	7.7249725366490551e-10	-3.5390778016508584e-09	-6.6131811034565682e-02
200704	5.4444444444444446e+02	-1.2531462399818944e-06	1.2531451354097561e-06	7.7871742592187747e-11	1.5209324725036659e-19	1.6127285814709250e-10	5.1200000000000036e+08	1.4749471072417999e-12	1.6127285814709250e-10	1.2531462399818944e-06	2.5829346906978434e-01	-5.6582353287056159e-03	-1.5779514431213393e-09	-1.1794991408636752e-06	1.1794995330273242e-06	1.8468668439091892e-12	3.6071618045101325e-21	1.3037517296329202e-10	5.1200000000000036e+08	1.3535122753634126e-12	1.3037517296329202e-10	1.1794995330273242e-06	-9.9329313087510404e-02	-8.3637631435480253e-02	-2.6790448193203531e-09	-3.6705676777249726e-07	3.6705724809619280e-07	-1.4214038288534259e-14	-2.7761793532293456e-23	1.4929560672959739e-10	5.1200000000000036e+08	1.3212664242002018e-12	1.4929560672959739e-10	3.6705724809619280e-07	3.5457414695322376e-10	-1.1867791749331502e-09	-1.0647865277856730e-01
204800	5.5555555555555554e+02	-1.2267422934761211e-06	1.2267415531185318e-06	3.2065902724259180e-11	6.2628716258318672e-20	2.5122936172746694e-10	5.1200000000000036e+08	2.3218483744238191e-12	2.5122936172746694e-10	1.2267422934761211e-06	9.2044898908803616e-02	-6.0010894516559249e-02	4.5582866405047273e-09	-1.1853873397397247e-06	1.1853871762699638e-06	2.9712361164044190e-11	5.8031955398523767e-20	2.4858652640787567e-10	5.1200000000000036e+08	2.1394878390909359e-12	2.4858652640787567e-10	1.1853873397397247e-06	-3.1374817360190821e-02	2.3422410824912678e-02	-2.0214411949881494e-09	-3.9813753172641628e-07	3.9813795077010665e-07	3.7324134126263953e-14	7.2898699465359236e-23	2.8386484299583998e-10	5.1200000000000036e+08	2.4626443199902014e-12	2.8386484299583998e-10	3.9813795077010665e-07	-3.3996307331751741e-10	2.1220432286361834e-09	-5.1940136289469488e-02
208896	5.6666666666666663e+02	-1.2079990728496716e-06	1.2079981608063868e-06	2.1403563689233066e-11	4.1803835330533304e-20	3.0973128901326336e-10	5.1200000000000036e+08	3.1116496011932058e-12	3.0973128901326336e-10	1.2079990728496716e-06	9.5986244817957894e-02	-1.0958313044801599e-01	-4.9929902920520242e-10	-1.2049986731999975e-06	1.2049989946022794e-06	6.6656259843840028e-12	1.3018800750749997e-20	3.1019521131130434e-10	5.1200000000000036e+08	3.0376195066015526e-12	3.1019521131130434e-10	1.2049989946022794e-06	6.7663702015279076e-02	3.6430201582869796e-02	1.2952021954948378e-09	-3.8707099710553512e-07	3.8707011632205880e-07	-1.8038176899018822e-13	-3.5230814255896112e-22	3.4429859284027044e-10	5.1200000000000036e+08	3.2732756243833165e-12	3.4429859284027044e-10	3.8707099710553512e-07	2.7877394576797387e-09	2.6976755239382921e-09	-5.6694477074593429e-02
212992	5.7777777777777771e+02	-1.2118958372564073e-06	1.2118980557327041e-06	2.7080402227971272e-11	5.2891410601506355e-20	2.8967451744650479e-10	5.1200000000000036e+08	2.9705010343224965e-12	2.8967451744650479e-10	1.2118980557327041e-06	2.5467507039735986e-02	-8.8850944373415536e-02	1.5670332288719724e-09	-1.2129390301594249e-06	1.2129371654597988e-06	-3.8660021508762584e-13	-7.5507854509301872e-22	2.9539277865948002e-10	5.1200000000000036e+08	2.9678738878785674e-12	2.9539277865948002e-10	1.2129390301594249e-06	8.2356302132404441e-02	2.9243986669083163e-02	1.0230771438357600e-09	-3.7846202066692376e-07	3.7846379935158488e-07	2.2662205567528827e-13	4.4262120249079709e-22	3.2043912934531470e-10	5.1200000000000036e+08	3.0066539288768390e-12	3.2043912934531470e-10	3.7846379935158488e-07	2.4750845817322897e-10	2.3300523767366688e-09	-2.8057659796891669e-02
217088	5.8888888888888891e+02	-1.2080606833483689e-06	1.2080595624044220e-06	2.4964158552209976e-11	4.8758122172285076e-20	2.1883828008692462e-10	5.1200000000000036e+08	2.2957277676705330e-12	2.1883828008692462e-10	1.2080606833483689e-06	5.5371396463293598e-04	2.5370889762876114e-03	1.2780125924552466e-09	-1.2092723882963387e-06	1.2092734680906837e-06	6.4991609174834127e-12	1.2693673666959781e-20	2.1610808860933363e-10	5.1200000000000036e+08	2.2479158589333854e-12	2.1610808860933363e-10	1.2092734680906837e-06	-1.7203157014102792e-02	-2.4466582994889064e-02	1.4690462388222691e-10	-3.8469403532605232e-07	3.8469447272059894e-07	1.6722961313246285e-13	3.2662033814934126e-22	2.3558018550617040e-10	5.1200000000000036e+08	2.2565121929396020e-12	2.3558018550617040e-10	3.8469447272059894e-07	2.8696414827722450e-09	3.6469667004206119e-09	-3.2085567498570501e-03
221184	6.0000000000000000e+02	-1.2092684503340932e-06	1.2092676019524844e-06	2.3845915770512305e-11	4.6574054239281812e-20	1.3349939544358183e-10	5.1200000000000036e+08	1.4099928576607082e-12	1.3349939544358183e-10	1.2092684503340932e-06	-3.7897486930715922e-03	6.6293002020343939e-03	-3.4741454695702556e-09	-1.2114529652132676e-06	1.2114538275786060e-06	-1.1007534531375947e-12	-2.1499090881593633e-21	1.3439670185900977e-10	5.1200000000000036e+08	1.4235326672660954e-12	1.3439670185900977e-10	1.2114538275786060e-06	-1.4469392310492367e-02	-1.8039893923070077e-02	-1.1797153323667153e-09	-3.8075583630580109e-07	3.8075580399310987e-07	-5.8066961658885996e-14	-1.1341203449001163e-22	1.5044143550457527e-10	5.1200000000000036e+08	1.5452499618958775e-12	1.5044143550457527e-10	3.8075583630580109e-07	-3.8264981253033348e-09	-4.8631248680819361e-10	1.4978629907776972e-02
