# 1:iteration	2:time	3:admconstraints::mcx.min	4:admconstraints::mcx.max	5:admconstraints::mcx.sum	6:admconstraints::mcx.avg	7:admconstraints::mcx.stddev	8:admconstraints::mcx.volume	9:admconstraints::mcx.L1norm	10:admconstraints::mcx.L2norm	11:admconstraints::mcx.maxabs	12:admconstraints::mcx.sumloc[0]	13:admconstraints::mcx.sumloc[1]	14:admconstraints::mcx.sumloc[2]	15:admconstraints::mcy.min	16:admconstraints::mcy.max	17:admconstraints::mcy.sum	18:admconstraints::mcy.avg	19:admconstraints::mcy.stddev	20:admconstraints::mcy.volume	21:admconstraints::mcy.L1norm	22:admconstraints::mcy.L2norm	23:admconstraints::mcy.maxabs	24:admconstraints::mcy.sumloc[0]	25:admconstraints::mcy.sumloc[1]	26:admconstraints::mcy.sumloc[2]	27:admconstraints::mcz.min	28:admconstraints::mcz.max	29:admconstraints::mcz.sum	30:admconstraints::mcz.avg	31:admconstraints::mcz.stddev	32:admconstraints::mcz.volume	33:admconstraints::mcz.L1norm	34:admconstraints::mcz.L2norm	35:admconstraints::mcz.maxabs	36:admconstraints::mcz.sumloc[0]	37:admconstraints::mcz.sumloc[1]	38:admconstraints::mcz.sumloc[2]
229376	5.0909090909090912e+02	-7.3273231894124600e-07	7.3273249190437677e-07	8.9221566173251712e-10	1.7426087143213210e-18	5.2649065536857437e-11	5.1200000000000048e+08	5.2970107174188296e-13	5.2649065536857469e-11	7.3273249190437677e-07	-4.5909319894548495e-02	2.3457725250817990e-02	1.4804945353023499e-06	-7.3981564120823223e-07	7.3981584163947808e-07	4.0931738827720214e-10	7.9944802397890972e-19	9.8342587633631846e-11	5.1200000000000048e+08	8.8611768386125343e-13	9.8342587633631846e-11	7.3981584163947808e-07	-4.0458829890725655e-02	-2.3335836922467099e-01	4.8052935242189065e-07	-2.1367177602507045e-07	2.1367075132837779e-07	-2.5214097218402348e-13	-4.9246283629692040e-22	6.1847518797077003e-11	5.1200000000000048e+08	6.0556358142044469e-13	6.1847518797077003e-11	2.1367177602507045e-07	-1.1258246306947162e-06	-1.4312684262201419e-06	-1.2775213674546457e-01
233472	5.1818181818181824e+02	-7.3985455751056955e-07	7.3985681712134007e-07	1.7073479205621748e-10	3.3346639073479944e-19	6.6282041932870770e-11	5.1200000000000048e+08	6.8621574994363888e-13	6.6282041932870770e-11	7.3985681712134007e-07	-1.2438956483199068e-01	1.0286392877451480e-02	-4.3787869583060066e-06	-7.3278240598518171e-07	7.3278240981223485e-07	4.9707834772992068e-11	9.7085614791000047e-20	1.0765908501761087e-10	5.1200000000000048e+08	1.1096311082725596e-12	1.0765908501761087e-10	7.3278240981223485e-07	5.6683165720810740e-03	-1.0459448487717448e-02	-2.1716946303172724e-06	-2.1451715859224327e-07	2.1451645008678409e-07	-1.7314644150682925e-13	-3.3817664356802558e-22	6.0358113272622253e-11	5.1200000000000048e+08	6.0504140732092669e-13	6.0358113272622253e-11	2.1451715859224327e-07	-8.9816053958600983e-07	8.2178971413503915e-07	-2.5785509424739422e-02
237568	5.2727272727272737e+02	-7.3909104757352788e-07	7.3909132397787563e-07	-1.3093621248308105e-10	-2.5573479000601745e-19	6.2359550015909530e-11	5.1200000000000048e+08	6.6996482307396181e-13	6.2359550015909530e-11	7.3909132397787563e-07	8.3197467478807380e-02	-5.2207226103457797e-03	4.8167300119687784e-06	-7.3184150408269257e-07	7.3183929823350693e-07	-1.1609107994364296e-10	-2.2674039051492744e-19	1.0521172944637830e-10	5.1200000000000048e+08	1.1631433407903120e-12	1.0521172944637830e-10	7.3184150408269257e-07	2.1314610054750535e-02	2.7621017425586841e-02	3.9127504337724273e-06	-2.1641226541007951e-07	2.1641287207692862e-07	1.0247587046779364e-13	2.0014818450740926e-22	5.5503692687022510e-11	5.1200000000000048e+08	6.2204142195244030e-13	5.5503692687022510e-11	2.1641287207692862e-07	2.1783342308238224e-06	6.5002472784611576e-08	-1.2989244207816786e-01
241664	5.3636363636363637e+02	-7.1146133161461590e-07	7.1146160753493662e-07	-1.3967914993526093e-11	-2.7281083971730623e-20	6.1321404361018026e-11	5.1200000000000048e+08	6.4782403975213358e-13	6.1321404361018026e-11	7.1146160753493662e-07	-2.2777254647664552e-01	4.5487801609112408e-02	1.5832629055509417e-06	-7.4240876681935446e-07	7.4240666519071202e-07	-2.6005616818068958e-11	-5.0792220347790887e-20	1.0419962155614136e-10	5.1200000000000048e+08	9.7518296469975879e-13	1.0419962155614136e-10	7.4240876681935446e-07	-1.0552326693748326e-01	-1.4599687489278229e-01	1.3717737936402852e-06	-2.1150033442601321e-07	2.1150132683417740e-07	1.5337235867383925e-13	2.9955538803484201e-22	5.0250267062654304e-11	5.1200000000000048e+08	5.1058237878365608e-13	5.0250267062654304e-11	2.1150132683417740e-07	-1.1043598985623765e-06	1.1008537221385284e-07	6.7696181731409302e-03
245760	5.4545454545454550e+02	-7.1428343726000983e-07	7.1428419489556437e-07	3.6790612417362406e-11	7.1856664877660886e-20	7.0413208989831007e-11	5.1200000000000048e+08	6.5665093203024767e-13	7.0413208989831007e-11	7.1428419489556437e-07	9.4453404846585529e-02	1.2481069546826404e-01	-3.3181724890668507e-07	-7.0136127325072883e-07	7.0136144296791965e-07	2.0725854568899140e-11	4.0480184704881095e-20	8.4170174116992318e-11	5.1200000000000048e+08	8.8893958800775623e-13	8.4170174116992318e-11	7.0136144296791965e-07	-2.2999468955825664e-01	-8.3895516209073553e-02	-9.9347500437038661e-07	-2.0717263272976040e-07	2.0717285212392679e-07	-2.1696871170773192e-13	-4.2376701505416348e-22	6.0164043549338842e-11	5.1200000000000048e+08	5.5925130096276625e-13	6.0164043549338842e-11	2.0717285212392679e-07	-4.8911690061874402e-06	-1.1115700517295990e-06	-1.4860852100267752e-01
249856	5.5454545454545462e+02	-7.2251153504514705e-07	7.2251186452689167e-07	2.4801150349269271e-11	4.8439746775916499e-20	9.0164513830767555e-11	5.1200000000000048e+08	8.3473212566557124e-13	9.0164513830767555e-11	7.2251186452689167e-07	-1.0372769622456006e-01	1.4205245794938676e-01	1.0238606058948774e-06	-7.1711877501198436e-07	7.1711881248181419e-07	2.1054123540954436e-11	4.1121335040926594e-20	1.0112998878707241e-10	5.1200000000000048e+08	9.2380534617376523e-13	1.0112998878707241e-10	7.1711881248181419e-07	-1.6757912431993077e-01	-8.7751790755997358e-03	-1.6408884079294889e-06	-2.2886485665981668e-07	2.2886643536698049e-07	1.0899751975353166e-13	2.1288578076861633e-22	1.0049884375820859e-10	5.1200000000000048e+08	8.6981289188198794e-13	1.0049884375820859e-10	2.2886643536698049e-07	-1.5072078593178495e-07	-6.8613525541841303e-06	-4.0197646559654999e-02
253952	5.6363636363636374e+02	-7.4400778803154740e-07	7.4400725047060847e-07	1.1909126393728136e-11	2.3260012487750244e-20	1.1976175567552464e-10	5.1200000000000048e+08	1.1273114285870548e-12	1.1976175567552464e-10	7.4400778803154740e-07	-7.6994500658862132e-04	5.0383555618280243e-02	2.2815726259499403e-07	-7.1423282403478800e-07	7.1423352162674977e-07	7.2409463670471109e-12	1.4142473373138874e-20	1.2729906060231654e-10	5.1200000000000048e+08	1.1959242766659410e-12	1.2729906060231654e-10	7.1423352162674977e-07	-4.1784637635706254e-03	-8.7695036934205793e-03	6.5938801484602405e-07	-2.3865341106794922e-07	2.3865311685186772e-07	1.5902099566479774e-13	3.1058788215780780e-22	1.3534887157499801e-10	5.1200000000000048e+08	1.2455036338830990e-12	1.3534887157499801e-10	2.3865341106794922e-07	1.9828890813547440e-06	3.0711396669033664e-06	3.7997367139831220e-02
258048	5.7272727272727275e+02	-7.2925714572226883e-07	7.2925656751332192e-07	1.1624489599469171e-11	2.2704081248963203e-20	1.2944567742512992e-10	5.1200000000000048e+08	1.3062857043486044e-12	1.2944567742512992e-10	7.2925714572226883e-07	3.5104463587962542e-02	1.2356596891233067e-02	-9.1162019731985677e-06	-7.2887958363989715e-07	7.2888083415494600e-07	2.9168455168540177e-12	5.6969639001054982e-21	1.3159178232050952e-10	5.1200000000000048e+08	1.3224749437208402e-12	1.3159178232050952e-10	7.2888083415494600e-07	-4.9656365442373529e-03	-1.3585935487926902e-02	2.3376455152339728e-06	-2.2224176756630327e-07	2.2224012967306517e-07	-3.5062776385661257e-14	-6.8481985128244576e-23	1.4331756432802516e-10	5.1200000000000048e+08	1.3728130143240760e-12	1.4331756432802516e-10	2.2224176756630327e-07	1.2773871629120220e-06	-1.2599682254390426e-06	-2.6014473781431319e-02
262144	5.8181818181818187e+02	-7.3108184317243184e-07	7.3107966898791477e-07	1.4505206237270938e-11	2.8330480932169777e-20	1.1618114332312635e-10	5.1200000000000048e+08	1.1660824954912948e-12	1.1618114332312635e-10	7.3108184317243184e-07	1.1739772181845909e-02	5.0229198712664826e-02	7.2501286623016109e-06	-7.2731424328381438e-07	7.2731498739512981e-07	4.5338842314900899e-12	8.8552426396290739e-21	1.1963981676458420e-10	5.1200000000000048e+08	1.1841511145629509e-12	1.1963981676458420e-10	7.2731498739512981e-07	-9.5780663815371009e-02	-1.8477155545250517e-02	1.3256242049794822e-05	-2.1773285730192118e-07	2.1773245925281864e-07	-4.3289940698497680e-14	-8.4550665426753204e-23	1.3030038119604034e-10	5.1200000000000048e+08	1.1953840129887331e-12	1.3030038119604034e-10	2.1773285730192118e-07	4.7374827171625666e-07	-2.3797019179077478e-07	6.1331893861949179e-03
266240	5.9090909090909099e+02	-7.4229773931012812e-07	7.4229851701647923e-07	1.3046303064573197e-11	2.5481060672994501e-20	9.0260172389919295e-11	5.1200000000000048e+08	9.4263580620422690e-13	9.0260172389919295e-11	7.4229851701647923e-07	-1.9016645223643575e-03	2.7994213156666593e-02	-2.8742080180908791e-05	-7.3075823998174685e-07	7.3075785920697629e-07	4.9668615512125331e-12	9.7009014672119695e-21	9.0342170045241811e-11	5.1200000000000048e+08	9.4063689292993094e-13	9.0342170045241811e-11	7.3075823998174685e-07	-1.3438105077656585e-02	4.0450084338536103e-03	2.7210381397056033e-06	-2.1988629513099926e-07	2.1988591532407967e-07	-1.7474551720910537e-13	-3.4129983829903361e-22	9.5323917786482815e-11	5.1200000000000048e+08	9.0013366324940596e-13	9.5323917786482815e-11	2.1988629513099926e-07	2.2667327652424810e-06	2.0958077477316837e-06	-2.9276971939826736e-03
270336	6.0000000000000000e+02	-7.3587190415819988e-07	7.3587273476689897e-07	1.3830510953019330e-11	2.7012716705115855e-20	6.3368425508391704e-11	5.1200000000000048e+08	6.7629267661713958e-13	6.3368425508391704e-11	7.3587273476689897e-07	-1.3341505386835831e-03	4.1666985477859728e-02	8.3998888527163362e-06	-7.3170213254702343e-07	7.3170317076330065e-07	4.8214574102504064e-12	9.4169090043953164e-21	6.4483747290057271e-11	5.1200000000000048e+08	6.8904691638875823e-13	6.4483747290057271e-11	7.3170317076330065e-07	-1.9744006770389348e-02	-6.2149660673932964e-03	-4.2292984898514505e-06	-2.2233848932713216e-07	2.2233958216545051e-07	2.5040171369364707e-14	4.8906584705790399e-23	7.0907857778517462e-11	5.1200000000000048e+08	7.1297902858533369e-13	7.0907857778517462e-11	2.2233958216545051e-07	-2.0454679486650584e-07	-1.4632267128283569e-06	-1.7911022327430325e-02
